2003.10.22.12.54.13,5522.995463,3306.462858,1528.961460,843.437069,531.809554,331.907726,232.428558,107.508059,50.906227,47.464959,44.539280,192.477342,2.933740,701.019512,6841.541320,3889.399113,2196.633060,1109.447952,613.927338,356.890673,189.003789,112.898639,61.485546,25.018393,225.441224,6.908572,68.966283,0.943041,6096.959175,3529.569480,1449.905839,774.503408,461.379108,302.400878,146.573609,102.938369,342.450866,21.926547,32.480337,240.457348,1.935438,7043.130277,4002.694074,2237.009233,1059.102102,567.930483,278.989564,156.494803,136.914819,41.903219,19.503373,209.993733,426.472730,1.942603,0.942679,6483.553698,3776.083258,1978.530913,1013.025718,515.958400,292.873992,185.403657,111.412182,30.898538,72.439632,235.060175,75.466906,1297.565167,0.942890,7112.016975,3987.159119,2300.653873,1251.090920,666.412121,347.391841,254.018399,132.437963,179.427278,48.447845,11.886347,556.484229,366.469273,3193.255987,6019.940090,3446.778273,1870.524188,1003.424958,592.935863,357.868115,203.810773,122.888594,46.912122,24.921323,83.440525,8.918993,2.932064,2191.144629,6698.294752,3862.522119,2130.508873,1116.024893,576.824765,332.455292,204.414089,127.032886,63.420521,71.413349,15.931906,298.960222,3.928365,215.484839,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.12.59.13,5597.376562,3292.601966,1313.036315,741.922529,485.519246,256.434845,139.907707,93.914644,30.915573,11.930373,5.950377,338.480215,186.503835,6962.700720,3955.581153,2144.421166,1125.398749,595.544813,386.384482,195.449278,117.435279,77.512983,147.930896,145.928451,76.473109,68.497407,989.546010,6076.347618,3421.715405,1419.997289,801.402207,455.876537,267.406232,155.422062,70.457831,40.497373,19.908704,31.510139,3.943780,1.939363,301.981794,7028.861293,3917.033915,1896.548179,952.910671,515.017180,258.912465,134.887159,76.465401,212.944726,266.954553,1156.545118,999.032086,2.933855,133.970112,6449.375008,3635.608141,1998.943863,1061.348617,598.429865,324.523231,206.424561,109.904196,126.418312,23.910335,11.921867,5.929453,126.492511,30.502013,6970.354036,3745.083522,2044.454143,1055.055559,577.879287,316.886095,165.005985,129.925043,53.433161,22.923427,203.944433,5.932978,2.930973,137.488921,6161.867105,3595.399246,2017.620648,1062.553627,597.472256,343.389718,186.907117,123.927938,46.407255,129.949706,84.451883,6.924865,3.939870,128.505786,14.499295,6624.297874,3756.020594,1910.631605,1026.918305,545.399307,368.956081,321.451387,120.431214,338.945800,305.958597,452.476768,809.010338,288.484646,1009.041136,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.04.13,5497.142197,3145.484198,1271.373530,737.406271,436.018956,256.375530,194.446551,65.941184,48.442591,153.934201,235.448130,41.488877,1.938020,0.943022,6929.522626,3971.754628,2130.991673,1078.423267,598.869590,309.369187,207.906062,153.419812,59.912170,147.446399,18.930298,10.930802,4.935477,1.935818,0.941620,6189.415833,3589.201164,1423.752110,774.996460,415.947385,258.909098,152.944333,69.432573,46.429531,46.412771,87.395310,2.939468,1456.084371,7075.771780,3990.961886,2001.496584,993.941680,513.464577,261.886111,137.512344,70.926634,69.919648,37.500685,4.933283,778.512705,4102.847034,6349.960921,3553.085353,2155.972600,1134.386877,626.927262,334.383412,188.885342,89.898824,95.944295,97.930734,11.907214,35.443336,2.936673,1633.094482,7265.448100,4137.402496,2395.999861,1285.963316,692.938737,370.805070,190.958748,113.385224,57.879135,68.399725,173.437552,579.507365,176.949113,133.472664,5937.450615,3438.340185,1806.936789,947.441945,554.968886,297.902279,143.021513,122.957013,89.926129,17.910832,7.938636,3.936919,1.937899,0.943001,6560.352616,3684.893194,1987.131595,1027.594847,579.983131,357.918449,232.931923,138.401781,102.437175,40.552087,202.433150,6.931169,3.925776,858.555673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.09.13,5549.636914,3151.160553,1331.955420,771.918159,513.876132,306.699822,152.885533,118.923488,104.400434,19.902557,344.480370,498.977995,164.480245,38.501553,6892.280051,3864.330518,2073.104187,1110.563653,642.390858,346.879605,232.399201,142.418196,70.906339,41.460662,142.968742,16.935637,3.943364,118.471872,6119.502695,3514.458748,1534.883259,832.920509,469.361755,283.990756,162.953241,93.504157,91.410997,59.934779,25.434928,6.931574,136.454725,225.472828,320.494470,6961.535841,3803.282009,1853.048886,954.519005,505.922047,278.890522,185.918262,138.918267,38.867351,16.924769,548.488175,2.937076,242.503750,6483.833675,3782.919070,2040.921158,1027.790938,563.372187,280.361404,132.844348,77.414237,39.501298,17.914850,525.013423,1017.055250,0.947263,7117.290265,3976.960381,2213.144992,1175.967077,614.476181,344.527997,167.509705,131.895363,59.513687,116.418474,11.900610,5.920184,75.483016,751.520703,6123.722166,3542.505189,2034.413099,1057.408183,603.916488,343.540284,196.509715,95.922226,48.920121,53.455429,57.445048,225.486047,3.931613,808.017518,7004.305242,4236.111869,2539.027007,1366.066111,695.057934,408.029850,211.400461,102.883479,52.451277,63.495176,287.948552,4.923720,393.500425,0.941964,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.14.13,5668.989308,3466.258486,1696.448775,888.890623,540.527983,305.399111,140.882745,79.886032,32.899235,103.460442,11.000411,459.474502,581.999016,1.938446,0.944671,6696.858862,3633.494959,1941.535109,1076.838216,606.855739,321.987621,223.408035,103.479662,84.902101,59.398244,11.902542,363.466998,2.936192,419.480480,6167.081227,3629.116383,1470.513718,789.937916,431.025916,298.013971,151.464314,154.933158,92.418383,17.921070,212.443990,196.463273,777.520454,1.935627,3720.809607,7025.318031,3914.628962,2062.804444,1015.349117,539.415257,300.899513,194.905564,107.921268,47.463469,20.494888,42.448635,250.464694,286.977808,6430.473235,3712.628126,2079.109647,1070.942063,597.991476,354.010331,184.908308,112.419829,162.441803,25.894910,176.439109,5.952844,115.953897,3618.799206,7154.884751,4067.299068,2260.951886,1265.960994,671.400714,365.446044,206.889528,101.412585,43.893450,47.481679,118.504703,35.981086,32.478394,897.527254,6023.115146,3527.302967,1979.107874,1036.519753,578.364645,345.852728,192.431079,86.891702,49.455285,23.906813,347.454851,324.492053,141.492235,1300.077873,6477.154841,3624.422143,1936.797258,1090.889345,581.441599,340.894194,193.368243,91.827934,59.479370,110.428156,363.969763,5.925149,3.947143,1.939067,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.19.13,5681.769562,3317.570659,1423.927479,792.057384,424.886400,248.946100,131.384253,65.904438,112.484100,12.933611,6.928655,3.933877,656.015832,6759.636328,3716.605045,1891.651663,997.466050,565.037024,268.391449,139.468667,98.891082,44.537494,137.431360,144.425059,480.482078,1154.050818,1.936122,3906.828892,6141.023719,3592.275730,1495.444240,805.502955,429.538796,224.417284,124.305580,85.454289,30.869708,55.451691,445.473342,418.476502,1.938598,7075.451834,3966.678055,2002.665017,978.405961,514.847979,277.031037,159.873686,90.441366,72.914782,76.420975,185.923522,5.925891,126.505089,3092.750561,6440.835987,3762.217390,2078.699091,1078.996553,588.437839,355.398614,212.906873,117.461558,82.445431,76.431432,174.943477,68.450589,1.936135,0.943319,7083.970588,3973.742969,2251.970991,1276.333951,656.860989,372.362806,223.986431,111.883052,71.397992,194.430052,321.459800,150.458465,3.931657,1227.554976,0.943817,6088.005924,3549.432278,1962.139815,986.892531,579.361777,342.464216,183.486645,72.500385,104.407115,25.504717,13.932541,6.924315,247.451868,281.467228,244.473901,6682.361621,3797.471040,2115.888918,1166.933681,611.899134,328.958523,185.001991,169.917227,48.503540,32.457469,12.918863,332.468930,389.970430,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.24.13,5481.847711,3223.128169,1445.471787,814.447204,543.888102,297.429744,164.505244,162.922734,106.414052,116.434229,181.440477,195.471098,199.490765,6907.616503,3968.312690,2162.634788,1105.911684,613.995515,334.519449,209.482908,102.428518,55.459095,174.541930,145.461314,786.516797,1016.046789,366.494417,6119.178263,3539.680054,1388.145972,763.027673,529.955388,308.974181,229.924874,182.926249,40.926463,24.747796,98.999159,626.481644,495.382617,751.523964,6889.880797,3739.230349,1744.061904,909.010447,488.411060,255.921890,137.491784,65.901060,64.915402,345.454118,521.477042,6.907212,37.531502,878.522748,6324.418857,3631.114544,1890.367377,990.028853,524.976720,315.915431,175.889832,92.906597,114.426317,28.464888,14.913756,8.935769,2.933265,1593.566664,7087.792353,3980.708651,2306.675220,1193.584497,630.405634,333.865079,187.891200,88.899018,48.932884,74.472791,44.468895,253.451692,430.977188,2.933782,717.006536,6174.567415,3593.665005,1930.502137,977.394680,536.388121,307.366732,175.414347,101.984373,70.418330,122.080832,11.916715,793.018517,111.406128,1773.113265,2489.187934,6617.908800,3778.240752,2084.002138,1116.465912,588.907829,344.979643,183.008673,134.909933,66.416635,88.899003,139.435339,63.441847,2.938632,1.945004,3741.812952,NaN,NaN,NaN,NaN
2003.10.22.13.29.13,5486.558075,3062.589510,1217.533104,674.930988,457.519190,263.471306,126.965536,67.394776,234.938142,38.438255,52.441824,522.989169,1057.543307,583.491619,6736.337191,3762.257676,2068.975307,1081.416292,637.366510,353.408583,201.412048,105.899427,82.460535,18.909371,74.438089,3.919347,277.483038,6128.014048,3605.665745,1729.552203,869.909080,497.479252,289.901075,187.013136,140.910411,101.862591,41.448278,126.434278,7.943674,416.460822,1.940481,29.501822,7072.862975,3975.003249,2019.922660,990.533105,484.918875,236.402788,140.907447,125.489391,86.434733,16.892371,8.927799,20.505784,671.512202,6426.929149,3643.159389,1972.101240,1047.141524,569.515194,327.530332,164.874775,75.900133,40.918633,15.927648,29.478993,42.498980,0.943620,7138.513958,4020.044901,2290.121312,1272.997889,734.508383,403.436405,217.927734,99.901743,170.439004,420.965117,14.923901,175.476453,3.941460,86.496670,5895.250168,3429.135184,1766.622118,934.413357,494.854066,265.458185,152.875169,65.493297,32.929614,17.919719,205.998403,3.916331,1440.082181,0.941103,6657.426210,3790.761756,2049.970145,1061.557874,543.927886,324.394400,187.409864,118.912105,130.416219,27.917394,279.440077,6.947238,78.468413,112.527192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.34.13,5539.122692,3305.208484,1485.965260,813.910031,486.419867,262.875519,143.414745,97.889421,26.941817,171.460335,35.424762,275.506691,2424.668147,6767.448739,3810.442063,2087.361878,1066.905213,606.102440,338.897514,215.893317,261.432094,52.931779,24.896051,13.908893,6.922509,34.505698,134.493033,6092.189855,3554.382472,1505.797377,797.831208,485.413905,285.865609,149.910007,64.930660,71.964032,19.902983,54.441422,5.931196,1.938796,0.943738,7226.973675,4215.696419,2238.149655,1032.833718,523.394408,261.049776,171.519098,76.895412,92.458556,18.880927,150.444734,65.499199,335.480405,6389.319109,3600.605551,1940.530460,1009.467773,554.452632,294.880191,176.958892,73.917493,284.449134,73.462159,97.456396,284.464438,378.977747,172.487383,7140.863301,4027.252686,2298.432957,1221.910185,650.418768,408.425502,184.009281,141.411890,49.886011,100.446540,10.943431,4.934568,31.499052,386.485163,5983.258912,3521.486495,1926.996397,1006.374479,570.014939,311.437993,164.491570,72.812590,113.433037,45.411041,47.444195,137.448943,323.469576,1260.560434,6509.945889,3611.973964,1971.084222,1014.490411,535.007292,314.408920,156.895594,99.399347,36.905891,17.915360,72.509406,332.486654,2.936218,0.943131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.39.13,5513.861201,3291.562267,1366.020803,761.545815,440.404937,291.901350,193.928038,82.457847,58.411680,20.905480,49.011319,148.962058,278.467972,2566.702520,6799.026427,3836.547010,2089.009190,1113.905768,587.957726,325.949891,168.576493,102.444479,58.435538,28.465833,11.922966,5.927857,139.463732,553.493456,6152.360082,3540.064785,1571.470276,836.538873,460.873560,269.408131,142.909820,67.358366,93.498625,21.500993,9.928028,4.930432,1.953779,0.943197,7068.504917,4007.254497,2079.958087,1009.475273,570.921625,279.958190,151.919859,98.505685,121.903929,45.419793,138.996730,571.493511,2.940927,153.412450,6324.574790,3625.280567,1982.629928,1043.375461,556.907524,341.990501,192.874610,92.407733,107.413137,20.912736,11.921145,68.461923,133.464402,390.489118,7160.560110,4055.019210,2343.485892,1322.450280,730.279759,402.425299,247.954350,117.393360,84.505611,107.419512,19.918109,45.461879,94.429438,925.541985,532.997123,5751.464642,3313.474497,1735.514476,925.445668,473.876336,282.877759,154.387457,122.912941,38.899850,18.931583,7.900688,2.942017,520.492168,6721.378669,3845.332813,2100.859689,1139.987723,588.422149,329.008041,182.390323,83.890265,101.940390,162.934892,152.433697,590.485218,4.918973,80.384786,225.482434,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.44.13,5503.443019,3253.142414,1415.870703,798.436371,513.921259,292.409947,210.916508,66.928304,70.432354,134.924225,9.924883,394.973294,825.519684,45.496716,6745.502366,3882.165624,2206.029407,1141.952280,622.384271,358.907484,201.886560,159.916885,179.427557,27.915278,13.928573,7.927917,670.997572,1247.568158,5993.886004,3401.668602,1532.898299,824.955303,480.917569,280.414793,136.395159,69.466152,37.909573,27.502082,111.452655,359.974671,125.470031,0.942738,7114.788983,4123.811324,2048.459703,1002.950294,534.454349,266.943340,147.542712,76.504036,32.908827,141.921459,6.914795,4.927180,1.936281,6325.959496,3591.256226,1852.524191,1006.971226,554.338918,289.400179,184.456805,71.454138,57.382302,27.490868,215.467629,150.458011,802.528196,6897.844578,3733.917944,2125.908676,1142.966489,640.046236,354.894028,173.904716,131.433013,203.455469,26.913693,29.495213,6.929092,157.490948,12.506340,5959.262043,3483.471992,1982.538863,1011.920277,528.474763,275.901586,162.913286,67.901332,32.909357,48.433732,278.951481,256.969677,1.932474,6657.982604,3787.041950,2017.663222,1054.967823,559.452714,302.517573,188.496001,86.460616,37.901112,29.917260,235.963337,307.462603,194.470864,284.455299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2003.10.22.13.49.13,5514.271510,3287.240445,1455.104714,849.053412,506.017753,254.884851,132.495421,71.904861,30.885486,16.914691,259.462526,157.981152,345.484404,6863.782705,3883.967723,2076.540905,1083.005548,639.588772,351.009628,199.913821,105.003924,91.927559,306.959066,14.922681,33.486431,584.504705,605.508599,6042.502033,3509.121592,1556.458605,821.378635,475.946221,231.888094,127.991445,88.405345,46.495617,238.010535,258.451734,633.496343,338.488216,7039.420936,4002.932782,2043.203862,980.461034,504.942979,244.478627,147.925276,66.904625,40.505765,170.433108,8.932295,3.933314,1.936070,6425.682654,3684.274726,2033.091500,1084.525189,585.967028,320.015910,173.915628,138.926130,125.920747,88.466182,9.914218,7.916955,2.927116,903.016918,7165.366161,3981.900245,2213.596901,1163.532766,580.348336,309.514152,175.905746,126.471394,79.911167,28.912680,13.901446,16.494341,36.500159,317.481549,5736.520967,3256.864997,1635.953262,869.467321,463.378124,242.415088,132.286412,68.438792,78.446824,142.445477,7.500669,280.466528,410.496839,6571.979181,3830.758731,2330.099730,1337.975733,687.862867,387.890140,243.400091,170.415252,174.938542,36.912049,100.424217,8.919951,4.936553,2.935737,1.935348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
